Unnamed: 0,traffic_speed,temperature,precipitation,wind_speed
2012-03-01 05:05:00,64.125,8.2,0.0,2.7
2012-03-01 05:10:00,63.125,8.2,0.0,2.7
2012-03-01 05:15:00,63.0,8.2,0.0,2.7
2012-03-01 05:20:00,65.33333333333333,8.2,0.0,2.7
2012-03-01 05:25:00,65.75,8.2,0.0,2.7
2012-03-01 05:30:00,65.77777777777777,8.2,0.0,2.7
2012-03-01 05:35:00,62.875,8.2,0.0,2.7
2012-03-01 05:40:00,64.125,8.2,0.0,2.7
2012-03-01 05:45:00,64.75,8.2,0.0,2.7
2012-03-01 05:50:00,66.33333333333333,8.2,0.0,2.7
2012-03-01 05:55:00,64.33333333333333,8.2,0.0,2.7
2012-03-01 06:00:00,66.5,8.0,0.0,2.5
2012-03-01 06:05:00,64.28571428571429,8.0,0.0,2.5
2012-03-01 06:10:00,65.875,8.0,0.0,2.5
2012-03-01 06:15:00,67.77777777777777,8.0,0.0,2.5
2012-03-01 06:20:00,67.125,8.0,0.0,2.5
2012-03-01 06:25:00,68.0,8.0,0.0,2.5
2012-03-01 06:30:00,67.22222222222223,8.0,0.0,2.5
2012-03-01 06:35:00,68.44444444444444,8.0,0.0,2.5
2012-03-01 06:40:00,68.25,8.0,0.0,2.5
2012-03-01 06:45:00,66.88888888888889,8.0,0.0,2.5
2012-03-01 06:50:00,67.0,8.0,0.0,2.5
2012-03-01 06:55:00,69.22222222222223,8.0,0.0,2.5
2012-03-01 07:00:00,68.25,8.1,0.0,1.5
2012-03-01 07:05:00,68.125,8.1,0.0,1.5
2012-03-01 07:10:00,69.0,8.1,0.0,1.5
2012-03-01 07:15:00,69.0,8.1,0.0,1.5
2012-03-01 07:20:00,68.125,8.1,0.0,1.5
2012-03-01 07:25:00,69.0,8.1,0.0,1.5
2012-03-01 07:30:00,69.0,8.1,0.0,1.5
2012-03-01 07:35:00,67.5,8.1,0.0,1.5
2012-03-01 07:40:00,68.33333333333333,8.1,0.0,1.5
2012-03-01 07:45:00,68.25,8.1,0.0,1.5
2012-03-01 07:50:00,66.77777777777777,8.1,0.0,1.5
2012-03-01 07:55:00,68.625,8.1,0.0,1.5
2012-03-01 08:00:00,66.33333333333333,8.7,0.0,1.5
2012-03-01 08:05:00,67.0,8.7,0.0,1.5
2012-03-01 08:10:00,65.44444444444444,8.7,0.0,1.5
2012-03-01 08:15:00,67.125,8.7,0.0,1.5
2012-03-01 08:20:00,67.0,8.7,0.0,1.5
2012-03-01 08:25:00,66.11111111111111,8.7,0.0,1.5
2012-03-01 08:30:00,66.375,8.7,0.0,1.5
2012-03-01 08:35:00,66.375,8.7,0.0,1.5
2012-03-01 08:40:00,68.125,8.7,0.0,1.5
2012-03-01 08:45:00,65.44444444444444,8.7,0.0,1.5
2012-03-01 08:50:00,66.875,8.7,0.0,1.5
2012-03-01 08:55:00,67.5,8.7,0.0,1.5
2012-03-01 09:00:00,66.625,10.0,0.0,1.8
2012-03-01 09:05:00,66.88888888888889,10.0,0.0,1.8
2012-03-01 09:10:00,66.0,10.0,0.0,1.8
2012-03-01 09:15:00,65.11111111111111,10.0,0.0,1.8
2012-03-01 09:20:00,66.25,10.0,0.0,1.8
2012-03-01 09:25:00,66.33333333333333,10.0,0.0,1.8
2012-03-01 09:30:00,65.625,10.0,0.0,1.8
2012-03-01 09:35:00,65.88888888888889,10.0,0.0,1.8
2012-03-01 09:40:00,64.375,10.0,0.0,1.8
2012-03-01 09:45:00,65.11111111111111,10.0,0.0,1.8
2012-03-01 09:50:00,63.25,10.0,0.0,1.8
2012-03-01 09:55:00,64.66666666666667,10.0,0.0,1.8
2012-03-01 10:00:00,65.0,11.2,0.0,3.7
2012-03-01 10:05:00,64.125,11.2,0.0,3.7
2012-03-01 10:10:00,61.66666666666666,11.2,0.0,3.7
2012-03-01 10:15:00,63.75,11.2,0.0,3.7
2012-03-01 10:20:00,61.22222222222222,11.2,0.0,3.7
2012-03-01 10:25:00,62.0,11.2,0.0,3.7
2012-03-01 10:30:00,64.0,11.2,0.0,3.7
2012-03-01 10:35:00,64.5,11.2,0.0,3.7
2012-03-01 10:40:00,64.11111111111111,11.2,0.0,3.7
2012-03-01 10:45:00,64.11111111111111,11.2,0.0,3.7
2012-03-01 10:50:00,63.25,11.2,0.0,3.7
2012-03-01 10:55:00,63.625,11.2,0.0,3.7
2012-03-01 11:00:00,65.5,12.7,0.0,4.0
2012-03-01 11:05:00,63.44444444444444,12.7,0.0,4.0
2012-03-01 11:10:00,63.125,12.7,0.0,4.0
2012-03-01 11:15:00,65.66666666666667,12.7,0.0,4.0
2012-03-01 11:20:00,66.25,12.7,0.0,4.0
2012-03-01 11:25:00,64.11111111111111,12.7,0.0,4.0
2012-03-01 11:30:00,63.625,12.7,0.0,4.0
2012-03-01 11:35:00,61.55555555555556,12.7,0.0,4.0
2012-03-01 11:40:00,64.77777777777777,12.7,0.0,4.0
2012-03-01 11:45:00,65.0,12.7,0.0,4.0
2012-03-01 11:50:00,64.0,12.7,0.0,4.0
2012-03-01 11:55:00,63.22222222222222,12.7,0.0,4.0
2012-03-01 12:00:00,62.625,14.9,0.0,6.2
2012-03-01 12:05:00,64.125,14.9,0.0,6.2
2012-03-01 12:10:00,65.5,14.9,0.0,6.2
2012-03-01 12:15:00,66.5,14.9,0.0,6.2
2012-03-01 12:20:00,64.22222222222223,14.9,0.0,6.2
2012-03-01 12:25:00,64.875,14.9,0.0,6.2
2012-03-01 12:30:00,65.875,14.9,0.0,6.2
2012-03-01 12:35:00,65.88888888888889,14.9,0.0,6.2
2012-03-01 12:40:00,63.0,14.9,0.0,6.2
2012-03-01 12:45:00,66.375,14.9,0.0,6.2
2012-03-01 12:50:00,66.5,14.9,0.0,6.2
2012-03-01 12:55:00,64.55555555555556,14.9,0.0,6.2
2012-03-01 13:00:00,66.5,16.4,0.0,9.4
2012-03-01 13:05:00,64.875,16.4,0.0,9.4
2012-03-01 13:10:00,65.125,16.4,0.0,9.4
2012-03-01 13:15:00,64.55555555555556,16.4,0.0,9.4
2012-03-01 13:20:00,66.55555555555556,16.4,0.0,9.4
2012-03-01 13:25:00,64.75,16.4,0.0,9.4
2012-03-01 13:30:00,64.11111111111111,16.4,0.0,9.4
2012-03-01 13:35:00,63.125,16.4,0.0,9.4
2012-03-01 13:40:00,64.625,16.4,0.0,9.4
2012-03-01 13:45:00,64.25,16.4,0.0,9.4
2012-03-01 13:50:00,65.75,16.4,0.0,9.4
2012-03-01 13:55:00,66.125,16.4,0.0,9.4
2012-03-01 14:00:00,66.0,17.0,0.0,12.8
2012-03-01 14:05:00,66.77777777777777,17.0,0.0,12.8
2012-03-01 14:10:00,64.75,17.0,0.0,12.8
2012-03-01 14:15:00,66.0,17.0,0.0,12.8
2012-03-01 14:20:00,66.88888888888889,17.0,0.0,12.8
2012-03-01 14:25:00,65.625,17.0,0.0,12.8
2012-03-01 14:30:00,66.125,17.0,0.0,12.8
2012-03-01 14:35:00,65.25,17.0,0.0,12.8
2012-03-01 14:40:00,66.44444444444444,17.0,0.0,12.8
2012-03-01 14:45:00,66.125,17.0,0.0,12.8
2012-03-01 14:50:00,66.625,17.0,0.0,12.8
2012-03-01 14:55:00,65.11111111111111,17.0,0.0,12.8
2012-03-01 15:00:00,65.625,17.3,0.0,8.4
2012-03-01 15:05:00,65.0,17.3,0.0,8.4
2012-03-01 15:10:00,66.0,17.3,0.0,8.4
2012-03-01 15:15:00,65.5,17.3,0.0,8.4
2012-03-01 15:20:00,66.44444444444444,17.3,0.0,8.4
2012-03-01 15:25:00,66.875,17.3,0.0,8.4
2012-03-01 15:30:00,67.125,17.3,0.0,8.4
2012-03-01 15:35:00,65.875,17.3,0.0,8.4
2012-03-01 15:40:00,67.0,17.3,0.0,8.4
2012-03-01 15:45:00,66.875,17.3,0.0,8.4
2012-03-01 15:50:00,67.375,17.3,0.0,8.4
2012-03-01 15:55:00,66.25,17.3,0.0,8.4
2012-03-01 16:00:00,65.71428571428571,16.5,0.0,9.4
2012-03-01 16:05:00,66.44444444444444,16.5,0.0,9.4
2012-03-01 16:10:00,67.625,16.5,0.0,9.4
2012-03-01 16:15:00,67.33333333333333,16.5,0.0,9.4
2012-03-01 16:20:00,66.5,16.5,0.0,9.4
2012-03-01 16:25:00,66.5,16.5,0.0,9.4
2012-03-01 16:30:00,65.77777777777777,16.5,0.0,9.4
2012-03-01 16:35:00,63.44444444444444,16.5,0.0,9.4
2012-03-01 16:40:00,67.0,16.5,0.0,9.4
2012-03-01 16:45:00,66.57142857142857,16.5,0.0,9.4
2012-03-01 16:50:00,65.5,16.5,0.0,9.4
2012-03-01 16:55:00,64.55555555555556,16.5,0.0,9.4
2012-03-01 17:00:00,64.0,15.2,0.0,10.2
2012-03-01 17:05:00,66.33333333333333,15.2,0.0,10.2
2012-03-01 17:10:00,64.33333333333333,15.2,0.0,10.2
2012-03-01 17:15:00,63.5,15.2,0.0,10.2
2012-03-01 17:20:00,60.625,15.2,0.0,10.2
2012-03-01 17:25:00,57.888888888888886,15.2,0.0,10.2
2012-03-01 17:30:00,61.75,15.2,0.0,10.2
2012-03-01 17:35:00,64.375,15.2,0.0,10.2
2012-03-01 17:40:00,63.625,15.2,0.0,10.2
2012-03-01 17:45:00,45.0,15.2,0.0,10.2
2012-03-01 17:50:00,55.11111111111112,15.2,0.0,10.2
2012-03-01 17:55:00,64.0,15.2,0.0,10.2
2012-03-01 18:00:00,57.75,14.1,0.0,10.8
2012-03-01 18:05:00,47.11111111111112,14.1,0.0,10.8
2012-03-01 18:10:00,13.0,14.1,0.0,10.8
2012-03-01 18:15:00,13.875,14.1,0.0,10.8
2012-03-01 18:20:00,12.88888888888889,14.1,0.0,10.8
2012-03-01 18:25:00,9.625,14.1,0.0,10.8
2012-03-01 18:30:00,13.0,14.1,0.0,10.8
2012-03-01 18:35:00,14.125,14.1,0.0,10.8
2012-03-01 18:40:00,13.0,14.1,0.0,10.8
2012-03-01 18:45:00,16.0,14.1,0.0,10.8
2012-03-01 18:50:00,13.5,14.1,0.0,10.8
2012-03-01 18:55:00,13.333333333333334,14.1,0.0,10.8
2012-03-01 19:00:00,13.444444444444445,12.9,0.0,8.4
2012-03-01 19:05:00,15.0,12.9,0.0,8.4
2012-03-01 19:10:00,11.875,12.9,0.0,8.4
2012-03-01 19:15:00,14.375,12.9,0.0,8.4
2012-03-01 19:20:00,17.666666666666668,12.9,0.0,8.4
2012-03-01 19:25:00,15.625,12.9,0.0,8.4
2012-03-01 19:30:00,20.5,12.9,0.0,8.4
2012-03-01 19:35:00,30.875,12.9,0.0,8.4
2012-03-01 19:40:00,66.0,12.9,0.0,8.4
2012-03-01 19:45:00,68.66666666666667,12.9,0.0,8.4
2012-03-01 19:50:00,66.25,12.9,0.0,8.4
2012-03-01 19:55:00,67.44444444444444,12.9,0.0,8.4
2012-03-01 20:00:00,67.125,11.7,0.0,5.7
2012-03-01 20:05:00,68.22222222222223,11.7,0.0,5.7
2012-03-01 20:10:00,69.125,11.7,0.0,5.7
2012-03-01 20:15:00,67.375,11.7,0.0,5.7
2012-03-01 20:20:00,66.11111111111111,11.7,0.0,5.7
2012-03-01 20:25:00,67.5,11.7,0.0,5.7
2012-03-01 20:30:00,65.125,11.7,0.0,5.7
2012-03-01 20:35:00,69.375,11.7,0.0,5.7
2012-03-01 20:40:00,67.22222222222223,11.7,0.0,5.7
2012-03-01 20:45:00,65.125,11.7,0.0,5.7
2012-03-01 20:50:00,67.0,11.7,0.0,5.7
2012-03-01 20:55:00,68.55555555555556,11.7,0.0,5.7
2012-03-01 21:00:00,67.75,10.6,0.0,7.2
2012-03-01 21:05:00,66.77777777777777,10.6,0.0,7.2
2012-03-01 21:10:00,66.25,10.6,0.0,7.2
2012-03-01 21:15:00,64.14285714285714,10.6,0.0,7.2
2012-03-01 21:20:00,66.75,10.6,0.0,7.2
2012-03-01 21:25:00,67.88888888888889,10.6,0.0,7.2
2012-03-01 21:30:00,68.5,10.6,0.0,7.2
2012-03-01 21:35:00,68.5,10.6,0.0,7.2
2012-03-01 21:40:00,67.22222222222223,10.6,0.0,7.2
2012-03-01 21:45:00,66.5,10.6,0.0,7.2
2012-03-01 21:50:00,69.0,10.6,0.0,7.2
2012-03-01 21:55:00,63.875,10.6,0.0,7.2
2012-03-01 22:00:00,68.0,9.4,0.0,5.8
2012-03-01 22:05:00,67.625,9.4,0.0,5.8
2012-03-01 22:10:00,68.33333333333333,9.4,0.0,5.8
2012-03-01 22:15:00,68.125,9.4,0.0,5.8
2012-03-01 22:20:00,67.11111111111111,9.4,0.0,5.8
2012-03-01 22:25:00,68.0,9.4,0.0,5.8
2012-03-01 22:30:00,64.16666666666667,9.4,0.0,5.8
2012-03-01 22:35:00,63.55555555555556,9.4,0.0,5.8
2012-03-01 22:40:00,64.875,9.4,0.0,5.8
2012-03-01 22:45:00,67.75,9.4,0.0,5.8
2012-03-01 22:50:00,63.66666666666666,9.4,0.0,5.8
2012-03-01 22:55:00,65.25,9.4,0.0,5.8
2012-03-01 23:00:00,67.11111111111111,8.6,0.0,3.7
2012-03-01 23:05:00,66.5,8.6,0.0,3.7
2012-03-01 23:10:00,65.75,8.6,0.0,3.7
2012-03-01 23:15:00,66.11111111111111,8.6,0.0,3.7
2012-03-01 23:20:00,60.0,8.6,0.0,3.7
2012-03-01 23:25:00,67.22222222222223,8.6,0.0,3.7
2012-03-01 23:30:00,64.28571428571429,8.6,0.0,3.7
2012-03-01 23:35:00,63.5,8.6,0.0,3.7
2012-03-01 23:40:00,60.625,8.6,0.0,3.7
2012-03-01 23:45:00,64.55555555555556,8.6,0.0,3.7
2012-03-01 23:50:00,65.0,8.6,0.0,3.7
2012-03-01 23:55:00,61.77777777777778,8.6,0.0,3.7
2012-03-02 00:00:00,68.22222222222223,8.2,0.0,2.2
2012-03-02 00:05:00,66.0,8.2,0.0,2.2
2012-03-02 00:10:00,62.125,8.2,0.0,2.2
2012-03-02 00:15:00,69.0,8.2,0.0,2.2
2012-03-02 00:20:00,65.33333333333333,8.2,0.0,2.2
2012-03-02 00:25:00,63.375,8.2,0.0,2.2
2012-03-02 00:30:00,64.125,8.2,0.0,2.2
2012-03-02 00:35:00,62.888888888888886,8.2,0.0,2.2
2012-03-02 00:40:00,64.75,8.2,0.0,2.2
2012-03-02 00:45:00,65.44444444444444,8.2,0.0,2.2
2012-03-02 00:50:00,61.75,8.2,0.0,2.2
2012-03-02 00:55:00,64.875,8.2,0.0,2.2
2012-03-02 01:00:00,64.11111111111111,7.6,0.0,1.9
2012-03-02 01:05:00,66.125,7.6,0.0,1.9
2012-03-02 01:10:00,60.888888888888886,7.6,0.0,1.9
2012-03-02 01:15:00,67.125,7.6,0.0,1.9
2012-03-02 01:20:00,61.75,7.6,0.0,1.9
2012-03-02 01:25:00,62.333333333333336,7.6,0.0,1.9
2012-03-02 01:30:00,66.0,7.6,0.0,1.9
2012-03-02 01:35:00,62.875,7.6,0.0,1.9
2012-03-02 01:40:00,63.22222222222222,7.6,0.0,1.9
2012-03-02 01:45:00,63.25,7.6,0.0,1.9
2012-03-02 01:50:00,68.875,7.6,0.0,1.9
2012-03-02 01:55:00,65.625,7.6,0.0,1.9
2012-03-02 02:00:00,66.33333333333333,6.6,0.0,2.6
2012-03-02 02:05:00,63.75,6.6,0.0,2.6
2012-03-02 02:10:00,65.0,6.6,0.0,2.6
2012-03-02 02:15:00,69.11111111111111,6.6,0.0,2.6
2012-03-02 02:20:00,59.875,6.6,0.0,2.6
2012-03-02 02:25:00,56.44444444444444,6.6,0.0,2.6
2012-03-02 02:30:00,59.22222222222222,6.6,0.0,2.6
2012-03-02 02:35:00,66.75,6.6,0.0,2.6
2012-03-02 02:40:00,59.44444444444444,6.6,0.0,2.6
2012-03-02 02:45:00,55.875,6.6,0.0,2.6
2012-03-02 02:50:00,56.55555555555556,6.6,0.0,2.6
2012-03-02 02:55:00,58.888888888888886,6.6,0.0,2.6
2012-03-02 03:00:00,60.5,5.5,0.0,4.7
2012-03-02 03:05:00,56.375,5.5,0.0,4.7
2012-03-02 03:10:00,59.25,5.5,0.0,4.7
2012-03-02 03:15:00,64.88888888888889,5.5,0.0,4.7
2012-03-02 03:20:00,57.375,5.5,0.0,4.7
2012-03-02 03:25:00,56.333333333333336,5.5,0.0,4.7
2012-03-02 03:30:00,54.125,5.5,0.0,4.7
2012-03-02 03:35:00,66.11111111111111,5.5,0.0,4.7
2012-03-02 03:40:00,62.75,5.5,0.0,4.7
2012-03-02 03:45:00,61.77777777777778,5.5,0.0,4.7
2012-03-02 03:50:00,62.25,5.5,0.0,4.7
2012-03-02 03:55:00,57.888888888888886,5.5,0.0,4.7
2012-03-02 04:00:00,68.75,4.8,0.0,6.6
2012-03-02 04:05:00,64.75,4.8,0.0,6.6
2012-03-02 04:10:00,63.44444444444444,4.8,0.0,6.6
2012-03-02 04:15:00,66.625,4.8,0.0,6.6
2012-03-02 04:20:00,57.77777777777778,4.8,0.0,6.6
2012-03-02 04:25:00,61.75,4.8,0.0,6.6
2012-03-02 04:30:00,58.5,4.8,0.0,6.6
2012-03-02 04:35:00,62.333333333333336,4.8,0.0,6.6
2012-03-02 04:40:00,63.375,4.8,0.0,6.6
2012-03-02 04:45:00,64.11111111111111,4.8,0.0,6.6
2012-03-02 04:50:00,66.0,4.8,0.0,6.6
2012-03-02 04:55:00,60.11111111111112,4.8,0.0,6.6
2012-03-02 05:00:00,58.625,4.4,0.0,5.8
2012-03-02 05:05:00,67.11111111111111,4.4,0.0,5.8
2012-03-02 05:10:00,64.625,4.4,0.0,5.8
2012-03-02 05:15:00,66.88888888888889,4.4,0.0,5.8
2012-03-02 05:20:00,65.875,4.4,0.0,5.8
2012-03-02 05:25:00,60.888888888888886,4.4,0.0,5.8
2012-03-02 05:30:00,63.125,4.4,0.0,5.8
2012-03-02 05:35:00,65.22222222222223,4.4,0.0,5.8
2012-03-02 05:40:00,62.25,4.4,0.0,5.8
2012-03-02 05:45:00,68.125,4.4,0.0,5.8
2012-03-02 05:50:00,63.875,4.4,0.0,5.8
2012-03-02 05:55:00,67.66666666666667,4.4,0.0,5.8
2012-03-02 06:00:00,64.0,4.3,0.0,6.6
2012-03-02 06:05:00,64.0,4.3,0.0,6.6
2012-03-02 06:10:00,67.55555555555556,4.3,0.0,6.6
2012-03-02 06:15:00,68.5,4.3,0.0,6.6
2012-03-02 06:20:00,66.77777777777777,4.3,0.0,6.6
2012-03-02 06:25:00,67.5,4.3,0.0,6.6
2012-03-02 06:30:00,67.44444444444444,4.3,0.0,6.6
2012-03-02 06:35:00,69.125,4.3,0.0,6.6
2012-03-02 06:40:00,66.0,4.3,0.0,6.6
2012-03-02 06:45:00,68.0,4.3,0.0,6.6
2012-03-02 06:50:00,68.5,4.3,0.0,6.6
2012-03-02 06:55:00,67.55555555555556,4.3,0.0,6.6
2012-03-02 07:00:00,69.375,4.3,0.0,6.4
2012-03-02 07:05:00,69.0,4.3,0.0,6.4
2012-03-02 07:10:00,68.11111111111111,4.3,0.0,6.4
2012-03-02 07:15:00,67.625,4.3,0.0,6.4
2012-03-02 07:20:00,68.625,4.3,0.0,6.4
2012-03-02 07:25:00,68.0,4.3,0.0,6.4
2012-03-02 07:30:00,66.125,4.3,0.0,6.4
2012-03-02 07:35:00,68.77777777777777,4.3,0.0,6.4
2012-03-02 07:40:00,69.375,4.3,0.0,6.4
2012-03-02 07:45:00,67.125,4.3,0.0,6.4
2012-03-02 07:50:00,67.5,4.3,0.0,6.4
2012-03-02 07:55:00,68.0,4.3,0.0,6.4
2012-03-02 08:00:00,67.5,4.9,0.0,7.2
2012-03-02 08:05:00,67.66666666666667,4.9,0.0,7.2
2012-03-02 08:10:00,67.25,4.9,0.0,7.2
2012-03-02 08:15:00,66.88888888888889,4.9,0.0,7.2
2012-03-02 08:20:00,66.0,4.9,0.0,7.2
2012-03-02 08:25:00,66.75,4.9,0.0,7.2
2012-03-02 08:30:00,66.88888888888889,4.9,0.0,7.2
2012-03-02 08:35:00,66.66666666666667,4.9,0.0,7.2
2012-03-02 08:40:00,66.75,4.9,0.0,7.2
2012-03-02 08:45:00,65.55555555555556,4.9,0.0,7.2
2012-03-02 08:50:00,68.25,4.9,0.0,7.2
2012-03-02 08:55:00,67.375,4.9,0.0,7.2
2012-03-02 09:00:00,66.22222222222223,9.3,0.0,6.5
2012-03-02 09:05:00,65.125,9.3,0.0,6.5
2012-03-02 09:10:00,65.22222222222223,9.3,0.0,6.5
2012-03-02 09:15:00,66.125,9.3,0.0,6.5
2012-03-02 09:20:00,64.33333333333333,9.3,0.0,6.5
2012-03-02 09:25:00,65.125,9.3,0.0,6.5
2012-03-02 09:30:00,63.0,9.3,0.0,6.5
2012-03-02 09:35:00,63.55555555555556,9.3,0.0,6.5
2012-03-02 09:40:00,64.5,9.3,0.0,6.5
2012-03-02 09:45:00,63.0,9.3,0.0,6.5
2012-03-02 09:50:00,64.25,9.3,0.0,6.5
2012-03-02 09:55:00,61.75,9.3,0.0,6.5
2012-03-02 10:00:00,64.375,14.0,0.0,9.5
2012-03-02 10:05:00,64.0,14.0,0.0,9.5
2012-03-02 10:10:00,63.888888888888886,14.0,0.0,9.5
2012-03-02 10:15:00,63.75,14.0,0.0,9.5
2012-03-02 10:20:00,62.44444444444444,14.0,0.0,9.5
2012-03-02 10:25:00,64.625,14.0,0.0,9.5
2012-03-02 10:30:00,64.125,14.0,0.0,9.5
2012-03-02 10:35:00,65.88888888888889,14.0,0.0,9.5
2012-03-02 10:40:00,65.875,14.0,0.0,9.5
2012-03-02 10:45:00,64.88888888888889,14.0,0.0,9.5
2012-03-02 10:50:00,67.125,14.0,0.0,9.5
2012-03-02 10:55:00,65.88888888888889,14.0,0.0,9.5
2012-03-02 11:00:00,62.75,17.0,0.0,10.2
2012-03-02 11:05:00,65.125,17.0,0.0,10.2
2012-03-02 11:10:00,65.625,17.0,0.0,10.2
2012-03-02 11:15:00,63.875,17.0,0.0,10.2
2012-03-02 11:20:00,65.875,17.0,0.0,10.2
2012-03-02 11:25:00,65.25,17.0,0.0,10.2
2012-03-02 11:30:00,65.55555555555556,17.0,0.0,10.2
2012-03-02 11:35:00,66.875,17.0,0.0,10.2
2012-03-02 11:40:00,64.875,17.0,0.0,10.2
2012-03-02 11:45:00,63.333333333333336,17.0,0.0,10.2
2012-03-02 11:50:00,46.125,17.0,0.0,10.2
2012-03-02 11:55:00,64.11111111111111,17.0,0.0,10.2
2012-03-02 12:00:00,65.25,19.2,0.0,11.4
2012-03-02 12:05:00,65.875,19.2,0.0,11.4
2012-03-02 12:10:00,62.875,19.2,0.0,11.4
2012-03-02 12:15:00,64.55555555555556,19.2,0.0,11.4
2012-03-02 12:20:00,64.625,19.2,0.0,11.4
2012-03-02 12:25:00,67.55555555555556,19.2,0.0,11.4
2012-03-02 12:30:00,65.25,19.2,0.0,11.4
2012-03-02 12:35:00,66.75,19.2,0.0,11.4
2012-03-02 12:40:00,66.625,19.2,0.0,11.4
2012-03-02 12:45:00,64.125,19.2,0.0,11.4
2012-03-02 12:50:00,67.25,19.2,0.0,11.4
2012-03-02 12:55:00,66.125,19.2,0.0,11.4
2012-03-02 13:00:00,65.77777777777777,21.0,0.0,9.5
2012-03-02 13:05:00,67.875,21.0,0.0,9.5
2012-03-02 13:10:00,65.0,21.0,0.0,9.5
2012-03-02 13:15:00,66.25,21.0,0.0,9.5
2012-03-02 13:20:00,62.25,21.0,0.0,9.5
2012-03-02 13:25:00,63.11111111111112,21.0,0.0,9.5
2012-03-02 13:30:00,66.25,21.0,0.0,9.5
2012-03-02 13:35:00,64.44444444444444,21.0,0.0,9.5
2012-03-02 13:40:00,65.75,21.0,0.0,9.5
2012-03-02 13:45:00,65.66666666666667,21.0,0.0,9.5
2012-03-02 13:50:00,64.125,21.0,0.0,9.5
2012-03-02 13:55:00,64.44444444444444,21.0,0.0,9.5
2012-03-02 14:00:00,66.25,22.2,0.0,7.6
2012-03-02 14:05:00,63.875,22.2,0.0,7.6
